"","count","site","yr","observerAge","day","firstSurvey","latitude","lineCov"
"979679",0,"site339",2010,60,156,0,61.86,0.9625
"980057",1,"site339",2006,56,159,0,61.86,0.9625
"980353",0,"site340",2007,49,156,0,62.09,1
"980642",0,"site340",2006,48,156,1,62.09,1
"980968",0,"site340",2009,51,156,0,62.09,1
"981375",0,"site340",2011,53,152,0,62.09,1
"981540",0,"site340",2005,55,173,0,62.09,1
"981999",0,"site340",2010,52,178,0,62.09,1
"982032",0,"site340",2012,54,157,0,62.09,1
"982632",0,"site340",2008,50,157,0,62.09,1
"982641",0,"site340",2004,54,159,1,62.09,1
"982846",0,"site341",1998,51,150,1,62.08,0.375
"983259",1,"site341",2009,19,166,1,62.08,0.3875
"983364",0,"site341",2005,55,168,1,62.08,0.3875
"983434",0,"site341",2011,43,164,1,62.08,0.375
"984040",0,"site342",2000,49,156,1,62.28,0.996428571428571
"984188",0,"site342",2012,33,174,1,62.28,1
"984655",0,"site342",2008,42,169,1,62.28,1
"984763",1,"site342",2005,24,162,1,62.28,0.975
"985379",0,"site342",2011,29,161,1,62.28,1
"985397",0,"site342",2009,64,172,1,62.28,1
"985647",0,"site342",2007,23,169,1,62.28,1
"985869",0,"site342",2010,65,173,0,62.28,1
"986111",0,"site343",2011,29,158,0,62.49,1
"986549",0,"site343",2008,26,166,1,62.49,1
"986673",0,"site343",2007,23,173,1,62.49,1
"986977",0,"site343",2009,27,173,0,62.49,1
"987171",0,"site343",2010,58,171,1,62.49,1
"987228",0,"site343",2002,51,160,1,62.49,1
"987996",0,"site343",2012,19,178,1,62.49,1
"988240",0,"site344",2012,44,172,1,62.5,0.6875
"988578",0,"site344",2005,23,160,1,62.5,0.6875
"989033",0,"site344",2010,26,166,1,62.5,0.6875
"989137",0,"site344",2006,24,161,0,62.5,0.6875
"989744",0,"site344",2008,26,164,0,62.5,0.6875
"989790",1,"site344",2003,66,162,1,62.5,0.6875
"990254",0,"site344",2009,27,168,0,62.5,0.7
"990273",0,"site344",2011,29,157,1,62.5,0.675
"990504",0,"site344",2007,25,161,0,62.5,0.6875
"990663",0,"site345",2011,29,159,0,62.29,1
"991246",0,"site345",2005,47,167,1,62.29,1
"992009",0,"site345",2001,67,170,0,62.29,1
"992205",0,"site345",2009,64,170,1,62.29,1
"992299",0,"site345",2012,19,173,1,62.29,1
"992301",0,"site345",2002,68,163,0,62.29,1
"992726",0,"site345",2007,23,170,1,62.29,1
"992808",0,"site345",1999,65,169,0,62.29,1
"993527",0,"site345",2008,26,175,1,62.29,1
"993640",0,"site345",2010,65,167,0,62.29,1
"993695",0,"site345",1998,64,172,1,62.29,1
"993751",0,"site345",2000,66,172,0,62.29,1
"993943",0,"site346",2012,36,168,1,62.3,0.975
"994448",0,"site346",2005,29,168,1,62.3,1
"994765",0,"site346",2011,29,160,1,62.3,1
"994795",0,"site346",2007,23,171,1,62.3,1
"994979",0,"site346",2009,41,165,1,62.3,1
"995324",0,"site346",2002,65,160,1,62.3,0.995833333333333
"995465",0,"site346",2010,26,175,0,62.3,1
"996319",0,"site347",2009,27,167,1,62.51,1
"996484",0,"site347",2003,69,158,1,62.51,1
"996761",0,"site347",2006,48,161,1,62.51,0.9875
"997047",0,"site347",2011,43,169,1,62.51,0.8875
"997154",0,"site347",2012,46,160,1,62.51,1
"997423",0,"site348",2009,27,166,0,62.52,1
"997785",0,"site348",2011,43,167,1,62.52,1
"997810",0,"site348",2004,68,170,0,62.52,1
"997866",1,"site348",2003,67,160,1,62.52,1
"998791",0,"site348",2008,26,161,1,62.52,1
"998803",1,"site348",2007,32,159,1,62.52,1
"999081",0,"site349",2011,43,166,0,62.3,1
"999246",0,"site349",2012,51,166,1,62.3,1
"999290",0,"site349",2009,41,164,1,62.3,1
"999464",0,"site349",2005,69,163,1,62.3,1
"999536",0,"site349",2007,71,148,0,62.3,1
"999587",0,"site349",1999,41,150,1,62.3,1
"1000826",0,"site350",2008,26,160,1,62.31,1
"1000881",0,"site350",2007,49,156,1,62.31,1
"1001010",0,"site350",2003,67,161,1,62.31,1
"1001074",2,"site350",2009,27,164,0,62.31,1
"1001857",0,"site350",2010,28,161,1,62.31,1
"1001971",0,"site351",2008,26,174,1,62.53,1
"1002117",0,"site351",2012,45,167,1,62.53,0.9375
"1002302",0,"site351",2006,48,160,1,62.53,1
"1002616",0,"site351",2009,25,172,1,62.53,1
"1002756",0,"site351",2003,69,161,1,62.53,0.9375
"1002772",0,"site351",2010,37,172,1,62.53,0.9875
"1004061",0,"site352",2010,28,160,1,62.53,1
"1004704",0,"site352",2012,67,159,0,62.53,1
"1004739",0,"site352",2009,27,165,1,62.53,1
"1004797",0,"site352",2011,66,159,1,62.53,1
"1004936",0,"site352",2007,49,157,1,62.53,1
"1005047",0,"site352",2003,69,164,1,62.53,1
"1005258",0,"site353",2005,32,162,1,62.31,0.975
"1005616",0,"site353",2008,35,152,0,62.31,0.975
"1005846",0,"site353",2012,39,157,0,62.31,0.975
"1006259",0,"site353",2011,38,156,0,62.31,1
"1006657",0,"site353",2006,33,147,0,62.31,1
"1006809",0,"site353",2004,29,156,1,62.31,0.9125
"1007175",0,"site353",2007,34,153,0,62.31,0.925
"1007493",0,"site353",2010,37,155,0,62.31,1
"1008222",0,"site353",2009,36,150,0,62.31,1
"1008502",1,"site354",2004,70,152,0,62.32,1
"1008757",0,"site354",2006,56,163,1,62.32,1
"1008954",0,"site354",2011,57,155,1,62.32,1
"1009398",0,"site354",2009,43,162,1,62.32,1
"1009694",2,"site354",2003,69,167,1,62.32,1
"1009789",0,"site355",2012,55,156,0,62.54,1
"1010328",0,"site355",2009,52,155,0,62.54,1
"1010457",0,"site355",2011,54,154,0,62.54,1
"1010614",0,"site355",2008,51,156,1,62.54,1
"1010779",0,"site355",2004,29,163,1,62.54,1
"1011213",0,"site355",2006,31,157,0,62.54,1
"1012075",0,"site355",2010,53,155,0,62.54,1
"1012163",0,"site355",2005,30,165,0,62.54,1
"1012520",2,"site356",2008,33,159,1,62.54,1
"1012618",0,"site356",2007,63,154,0,62.54,1
"1012650",0,"site356",2011,38,154,1,62.54,0.9875
"1013099",0,"site356",2005,61,152,1,62.54,1
"1013294",0,"site356",2009,34,158,0,62.54,1
"1013821",0,"site357",2004,53,148,0,62.32,1
"1014508",0,"site357",1999,48,151,0,62.32,1
"1014984",0,"site357",2003,52,154,0,62.32,1
"1014991",0,"site357",2008,57,155,0,62.32,1
"1015000",0,"site357",2012,37,157,0,62.32,1
"1015008",0,"site357",1998,47,156,0,62.32,1
"1015084",0,"site357",2011,35,149,1,62.32,1
"1015113",0,"site357",2000,49,159,0,62.32,1
"1015713",0,"site357",2009,58,148,0,62.32,1
"1015728",0,"site357",2002,51,150,0,62.32,1
"1016507",0,"site357",2005,54,146,0,62.32,1
"1017351",0,"site358",2012,39,158,0,62.31,1
"1017624",0,"site358",2011,38,147,1,62.31,1
"1017686",0,"site358",2003,45,166,1,62.31,1
"1017850",0,"site358",2006,39,156,1,62.31,1
"1018659",0,"site358",2007,40,155,0,62.31,1
"1018802",0,"site358",2008,41,157,0,62.31,1
"1019144",0,"site359",2005,39,161,1,62.54,0.9625
"1019482",6,"site359",2000,32,163,1,62.54,0.98125
"1019654",1,"site359",2006,40,161,0,62.54,0.9625
"1020115",0,"site359",2008,42,154,1,62.54,1
"1020313",0,"site359",2007,41,157,0,62.54,0.9625
"1020459",0,"site359",2012,39,146,1,62.54,1
"1020681",0,"site359",2010,35,161,1,62.54,1
"1021215",1,"site360",2011,61,153,0,62.54,0.9375
"1021319",0,"site360",2009,59,150,0,62.54,0.975
"1021327",0,"site360",2008,58,152,0,62.54,0.975
"1022068",0,"site360",2006,56,155,0,62.54,0.9
"1022824",2,"site360",2004,54,155,0,62.54,1
"1022938",0,"site360",2003,53,159,1,62.54,1
"1023042",1,"site360",2012,62,157,0,62.54,0.9375
"1023267",0,"site360",2007,57,156,0,62.54,1
"1023306",0,"site360",2010,60,150,0,62.54,0.9625
"1024081",1,"site361",2007,40,154,0,62.31,1
"1024283",0,"site361",2004,37,160,0,62.31,1
"1024893",0,"site361",2008,41,166,0,62.31,1
"1025119",0,"site361",1999,70,159,0,62.31,1
"1025146",3,"site361",1998,69,159,0,62.31,1
"1025532",3,"site361",2001,34,157,1,62.31,1
"1025723",0,"site361",2006,39,155,0,62.31,1
"1025796",0,"site361",2012,60,157,0,62.31,1
"1025968",0,"site361",2011,59,148,1,62.31,1
"1026972",0,"site362",2007,34,158,1,62.31,0.1
"1027227",0,"site362",2010,48,160,1,62.31,0.1
"1027261",0,"site362",2012,50,159,0,62.31,0.1
"1027368",0,"site362",2006,70,159,1,62.31,0.1125
"1027802",0,"site362",2011,49,156,0,62.31,0.1
"1028159",0,"site363",2010,58,157,1,62.53,0.975
"1028322",0,"site363",2004,38,156,1,62.53,0.9875
"1028672",0,"site363",2012,39,145,0,62.53,0.975
"1029167",0,"site363",2008,54,163,1,62.53,0.975
"1029196",5,"site363",2007,34,159,1,62.53,0.9625
"1029695",0,"site363",2006,62,154,1,62.53,0.975
"1029908",3,"site364",2012,39,144,1,62.53,1
"1030095",0,"site364",1998,54,157,0,62.53,0.98125
"1030195",2,"site364",2009,62,156,0,62.53,0.95
"1030373",0,"site364",2008,61,157,1,62.53,1
"1030789",4,"site364",2006,62,155,1,62.53,1
"1031181",1,"site364",2010,63,156,0,62.53,0.9375
"1032087",4,"site364",2003,45,167,1,62.53,1
"1032244",0,"site365",2010,28,179,1,62.72,1
"1032830",0,"site365",2007,23,172,1,62.72,1
"1033077",0,"site365",2001,50,160,1,62.72,1
"1033239",0,"site365",2008,26,165,1,62.72,1
"1033485",0,"site365",2012,19,179,1,62.72,1
"1033637",0,"site365",2011,29,154,0,62.72,1
"1033981",0,"site366",2007,23,171,1,62.73,0.95
"1034003",0,"site366",2012,46,159,1,62.73,0.975
"1034383",0,"site366",2011,29,156,1,62.73,1
"1034464",0,"site366",2005,47,169,1,62.73,0.95
"1034719",0,"site366",2000,49,157,1,62.73,0.9625
"1035374",0,"site366",2003,69,175,1,62.73,0.9375
"1035510",0,"site366",2010,65,172,0,62.73,0.9625
"1035837",0,"site366",2002,51,161,0,62.73,0.9625
"1036167",0,"site366",2009,64,171,1,62.73,0.9625
"1036714",0,"site367",2009,33,172,0,62.95,0.7
"1036905",0,"site367",2012,68,180,0,62.95,0.925
"1036936",0,"site367",2008,26,173,1,62.95,0.825
"1037130",0,"site367",2007,23,170,1,62.95,0.9
"1038098",0,"site367",2006,62,177,1,62.95,0.9
"1038136",0,"site367",2010,66,179,0,62.95,0.9
"1038247",0,"site367",1998,30,183,1,62.95,0.832142857142857
"1038337",0,"site367",2005,29,169,1,62.95,0.675
"1038629",0,"site368",2009,27,171,0,62.74,1
"1038630",0,"site368",2005,32,173,1,62.74,1
"1039326",0,"site368",2000,49,158,1,62.74,1
"1039960",0,"site368",2007,32,160,1,62.74,1
"1040078",0,"site368",2011,29,155,1,62.74,1
"1040327",0,"site368",2008,26,163,1,62.74,1
"1040430",0,"site368",2010,37,160,1,62.74,1
"1041155",0,"site369",2007,23,169,1,62.75,1
"1041170",0,"site369",2009,27,170,1,62.75,1
"1041592",0,"site369",2010,37,167,1,62.75,1
"1041604",0,"site369",2002,65,161,1,62.75,1
"1041879",0,"site370",1998,64,173,1,62.97,0.972222222222222
"1041901",0,"site370",2006,34,163,1,62.97,1
"1041946",0,"site370",2005,32,174,1,62.97,1
"1042187",5,"site370",2007,63,183,1,62.97,0.9875
"1042465",3,"site370",2008,64,178,0,62.97,1
"1042905",0,"site370",1999,65,171,0,62.97,0.972222222222222
"1043312",0,"site370",2000,66,173,0,62.97,0.972222222222222
"1043421",0,"site370",2011,67,170,0,62.97,0.9875
"1043897",0,"site370",2004,70,166,0,62.97,0.7875
"1044333",4,"site370",2009,65,178,0,62.97,0.9875
"1044924",0,"site370",2012,68,169,0,62.97,1
"1045114",0,"site370",2001,67,174,0,62.97,0.972222222222222
"1045306",0,"site370",2002,68,165,0,62.97,0.972222222222222
"1045525",3,"site370",2010,66,172,0,62.97,1
"1046066",0,"site371",2009,64,159,1,62.75,1
"1046439",3,"site371",1998,48,163,1,62.75,0.99375
"1046583",0,"site371",2010,65,160,0,62.75,1
"1047164",0,"site371",2001,51,160,0,62.75,0.99375
"1047272",0,"site371",2004,54,151,0,62.75,0.975
"1047427",1,"site371",2002,52,158,0,62.75,0.99375
"1047438",0,"site371",2003,53,164,0,62.75,1
"1047901",1,"site371",2000,50,163,0,62.75,0.99375
"1048041",1,"site371",1999,49,163,0,62.75,0.99375
"1048143",0,"site372",2011,42,160,1,62.76,0.925
"1048502",3,"site372",2003,46,156,1,62.76,0.925
"1048793",0,"site372",2009,19,160,1,62.76,0.9125
"1048811",1,"site372",2005,32,159,1,62.76,0.975
"1048886",1,"site372",2008,45,166,1,62.76,0.9625
"1049715",0,"site373",2011,67,147,0,62.98,0.9625
"1049758",2,"site373",2000,66,174,0,62.98,0.98125
"1049936",7,"site373",2007,63,156,1,62.98,1
"1050325",0,"site373",1998,64,175,1,62.98,0.98125
"1050367",2,"site373",2009,65,149,0,62.98,0.975
"1050622",0,"site373",2002,68,166,0,62.98,0.98125
"1050693",0,"site373",2004,70,165,0,62.98,1
"1051232",6,"site373",2010,66,152,0,62.98,0.975
"1051440",0,"site373",2001,67,175,0,62.98,0.98125
"1051777",0,"site373",1999,65,172,0,62.98,0.98125
"1052033",0,"site373",2003,69,163,0,62.98,1
"1052437",0,"site373",2008,64,161,0,62.98,0.975
"1052972",0,"site373",2012,68,157,0,62.98,0.9625
"1053190",6,"site374",2007,29,166,0,62.98,1
"1053457",0,"site374",2010,37,156,1,62.98,0.9875
"1053714",9,"site374",2006,28,161,1,62.98,1
"1054025",8,"site374",2005,32,160,1,62.98,1
"1054266",3,"site374",2011,29,150,1,62.98,1
"1054491",33,"site374",2003,46,155,1,62.98,1
"1054934",0,"site375",2008,45,167,1,62.76,1
"1055432",0,"site375",2003,69,166,1,62.76,1
"1055528",0,"site375",2011,42,151,1,62.76,1
"1055936",1,"site375",1999,41,151,1,62.76,1
"1056044",0,"site375",2009,25,152,1,62.76,1
"1056241",0,"site376",2011,20,172,1,62.76,1
"1056517",0,"site376",2002,44,162,1,62.76,1
"1057142",0,"site376",2009,41,160,1,62.76,1
"1057357",0,"site376",2008,42,155,1,62.76,1
"1057454",0,"site376",2006,52,151,1,62.76,1
"1057621",0,"site377",2007,23,149,1,62.99,1
"1057791",0,"site377",2011,42,149,1,62.99,1
"1057846",0,"site377",2012,28,156,0,62.99,1
"1058122",1,"site377",2003,45,169,1,62.99,1
"1058506",0,"site377",2008,15,144,1,62.99,1
"1058798",0,"site377",2009,64,166,1,62.99,1
"1059483",0,"site378",2003,45,168,1,62.99,1
"1059671",0,"site378",2007,23,148,1,62.99,1
"1059808",0,"site378",2008,42,156,1,62.99,1
"1059843",0,"site378",2011,20,171,1,62.99,1
"1060313",0,"site378",2009,25,149,0,62.99,1
"1060757",5,"site379",2008,42,160,1,62.76,0.9
"1060958",0,"site379",2011,21,172,1,62.76,0.7625
"1061000",1,"site379",1999,41,152,1,62.76,0.85
"1061052",2,"site379",2006,52,152,1,62.76,0.8875
"1061935",0,"site380",2007,55,158,0,62.76,1
"1062148",0,"site380",2009,57,160,0,62.76,1
"1062200",0,"site380",2002,52,157,0,62.76,1
"1062459",0,"site380",2006,54,158,0,62.76,1
"1062638",0,"site380",2001,51,153,1,62.76,1
"1062949",0,"site380",2011,36,156,1,62.76,1
"1063287",0,"site380",2008,42,161,1,62.76,1
"1064036",0,"site380",2004,52,156,1,62.76,1
"1064046",2,"site380",2003,53,154,0,62.76,1
"1064417",0,"site381",2005,51,164,1,62.99,1
"1064760",0,"site381",2008,42,157,1,62.99,1
"1064859",0,"site381",2003,27,168,1,62.99,0.975
"1065360",0,"site381",2012,28,159,1,62.99,1
"1065470",0,"site381",2010,56,150,0,62.99,1
"1065943",0,"site382",2005,51,161,1,62.99,1
"1066041",1,"site382",2003,27,167,1,62.99,1
"1066281",0,"site382",2012,58,156,0,62.99,1
"1066599",0,"site382",2008,54,164,0,62.99,1
"1066661",0,"site382",2009,25,150,1,62.99,1
"1067038",0,"site383",2003,36,157,0,62.76,1
"1067309",0,"site383",2012,39,147,1,62.76,1
"1067724",0,"site383",2008,56,151,0,62.76,1
"1068453",0,"site383",2001,34,164,1,62.76,0.998214285714286
"1068743",0,"site383",2006,54,160,1,62.76,1
"1069124",0,"site383",2004,37,157,0,62.76,0.9875
"1069272",0,"site383",1999,41,153,1,62.76,0.998214285714286
"1069562",0,"site383",2009,57,163,0,62.76,1
"1069644",0,"site383",2010,58,155,0,62.76,1
"1069904",0,"site384",2005,61,151,0,62.75,0.9875
"1070260",0,"site384",2012,39,152,0,62.75,0.9625
"1070363",0,"site384",2007,39,160,0,62.75,0.9625
"1070431",1,"site384",2006,38,161,1,62.75,0.9625
"1071046",0,"site384",2011,38,152,1,62.75,0.9625
"1071394",0,"site384",2004,60,160,1,62.75,0.9875
"1071487",0,"site385",2009,33,155,0,62.98,1
"1071602",0,"site385",2011,57,152,0,62.98,1
"1071646",0,"site385",2010,56,145,1,62.98,1
"1071705",0,"site385",2004,50,154,0,62.98,1
"1071742",0,"site385",2008,32,156,1,62.98,1
"1071748",0,"site385",2012,58,156,0,62.98,1
"1072045",0,"site385",2001,47,148,1,62.98,1
"1073572",0,"site385",2007,38,154,1,62.98,1
"1074163",0,"site386",2003,49,148,1,62.98,1
"1074354",0,"site386",2011,57,156,0,62.98,1
"1074633",2,"site386",2004,50,147,0,62.98,1
"1074636",0,"site386",2008,42,162,1,62.98,1
"1074957",2,"site387",2005,38,154,0,62.75,0.325
"1075376",0,"site387",2010,43,149,0,62.75,0.3375
"1075709",0,"site387",2009,42,149,0,62.75,0.3375
"1075859",0,"site387",2004,37,163,1,62.75,0.325
"1076066",0,"site387",2003,59,159,1,62.75,0.3
"1076178",1,"site388",2008,58,145,1,62.97,1
"1076203",4,"site388",2009,59,163,0,62.97,1
"1076286",3,"site388",2011,38,161,1,62.97,0.95
"1077280",0,"site388",2006,52,153,1,62.97,0.9875
"1077344",2,"site388",2004,62,151,1,62.97,1
"1077623",0,"site389",2007,57,146,0,62.96,0.825
"1077674",3,"site389",2006,56,160,0,62.96,0.8125
"1077829",1,"site389",2011,61,152,0,62.96,0.7875
"1077912",0,"site389",2002,52,151,1,62.96,0.7875
"1078585",2,"site389",2005,55,153,0,62.96,0.8125
"1078688",1,"site389",2009,59,148,0,62.96,0.8
"1078883",3,"site389",2012,62,145,0,62.96,0.775
"1079128",0,"site389",2003,53,148,0,62.96,0.7375
"1079161",0,"site389",2004,54,155,0,62.96,0.75
"1080108",0,"site390",2011,18,179,1,63.16,0.975
"1080905",0,"site390",2012,36,171,0,63.16,0.975
"1080930",0,"site390",2004,34,174,1,63.16,0.9875
"1081460",0,"site390",2010,34,174,0,63.16,0.975
"1081660",0,"site390",2005,32,177,1,63.16,0.9875
"1081671",0,"site390",2009,25,175,1,63.16,0.975
"1081854",0,"site390",2008,32,179,1,63.16,0.4875
"1082095",0,"site391",2010,34,173,0,63.18,0.95
"1083003",0,"site391",2011,19,180,1,63.18,1
"1083017",0,"site391",2006,22,172,1,63.18,1
"1083036",0,"site391",2005,32,176,1,63.18,1
"1083087",0,"site391",2009,25,176,0,63.18,1
"1083128",0,"site391",1999,30,174,1,63.18,0.991666666666667
"1083215",0,"site391",1998,30,181,1,63.18,0.991666666666667
"1083362",0,"site391",2004,36,173,0,63.18,1
"1084117",0,"site391",2012,36,173,0,63.18,1
"1084495",0,"site391",2008,32,178,1,63.18,1
"1084521",0,"site391",2007,17,177,1,63.18,0.975
"1085331",0,"site392",2011,18,171,1,63.4,1
"1085991",0,"site392",2007,49,178,1,63.4,1
"1086105",1,"site392",2009,61,142,1,63.4,1
"1086115",0,"site392",2006,22,162,0,63.4,1
"1086384",0,"site392",2003,38,166,1,63.4,1
"1086822",0,"site392",2012,36,174,0,63.4,1
"1087009",0,"site392",2010,34,172,0,63.4,1
"1087150",0,"site392",2004,20,156,1,63.4,1
"1087172",0,"site392",2008,32,175,1,63.4,1
"1087633",0,"site392",2005,32,165,1,63.4,1
"1087928",0,"site393",2009,19,161,1,63.19,0.55
"1088298",0,"site393",2010,34,175,1,63.19,0.55
"1088593",4,"site393",2008,26,160,1,63.19,0.55
"1088746",0,"site393",1998,64,176,1,63.19,0.5525
"1089534",0,"site393",2005,32,163,1,63.19,0.5625
"1089544",0,"site393",2011,18,172,1,63.19,0.55
"1089549",0,"site393",2000,66,178,0,63.19,0.5525
"1089598",0,"site393",1999,65,173,0,63.19,0.5525
"1089827",0,"site393",2001,67,177,0,63.19,0.5525
"1090501",0,"site393",2002,68,168,0,63.19,0.5525
"1090794",0,"site394",1999,65,174,0,63.19,0.785416666666667
"1090816",0,"site394",2009,55,161,0,63.19,0.8
"1091119",0,"site394",2000,66,177,0,63.19,0.785416666666667
"1091746",1,"site394",2006,52,161,1,63.19,0.8
"1092506",0,"site394",1998,64,177,1,63.19,0.785416666666667
"1092532",0,"site394",2002,68,167,0,63.19,0.785416666666667
"1092991",0,"site394",2008,54,157,0,63.19,0.8
"1093002",1,"site394",2007,53,166,0,63.19,0.7375
"1093054",0,"site394",2005,32,158,1,63.19,0.775
"1093420",1,"site394",2010,56,160,0,63.19,0.8
"1093563",0,"site394",2001,67,176,0,63.19,0.785416666666667
"1093746",12,"site395",2012,36,169,0,63.41,1
"1093990",3,"site395",2009,25,177,1,63.41,1
"1094035",1,"site395",1998,53,176,1,63.41,0.998214285714286
"1094147",1,"site395",2008,32,174,1,63.41,0.9875
"1094267",0,"site395",2011,18,178,1,63.41,1
"1094924",0,"site395",2007,35,152,1,63.41,1
"1095163",1,"site395",2010,34,171,0,63.41,1
"1095336",0,"site395",2003,27,177,1,63.41,1
"1095878",0,"site396",2003,27,176,1,63.42,1
"1096829",0,"site396",2008,32,176,1,63.42,1
"1096936",0,"site396",2010,62,155,1,63.42,0.8625
"1097103",3,"site396",2005,32,157,1,63.42,1
"1097186",0,"site396",2009,41,161,1,63.42,1
"1097413",0,"site396",2012,28,166,1,63.42,1
"1097745",0,"site397",1998,65,153,1,63.2,0.259375
"1097773",0,"site397",2011,29,151,1,63.2,0.2125
"1097993",4,"site397",2003,69,162,1,63.2,0.2375
"1098073",7,"site397",2007,73,146,0,63.2,0.35
"1098758",0,"site397",2010,28,163,1,63.2,0.2375
"1099229",2,"site398",2009,62,156,0,63.21,0.525
"1099758",1,"site398",2006,59,154,0,63.21,0.525
"1099793",1,"site398",2007,60,155,0,63.21,0.525
"1099919",1,"site398",1998,29,152,1,63.21,0.525
"1099958",0,"site398",2012,19,156,1,63.21,0.525
"1100109",0,"site398",2005,58,152,1,63.21,0.525
"1100295",3,"site398",1999,30,160,0,63.21,0.525
"1100391",3,"site398",2008,61,153,0,63.21,0.525
"1101673",0,"site399",2002,56,162,0,63.43,0.908333333333333
"1102176",0,"site399",2010,41,159,1,63.43,0.9375
"1102367",1,"site399",2008,75,153,1,63.43,0.8625
"1102579",1,"site399",2011,29,152,1,63.43,0.85
"1102803",2,"site399",2001,55,154,1,63.43,0.908333333333333
"1102881",2,"site399",2003,57,168,0,63.43,0.95
"1102906",1,"site399",2004,58,171,0,63.43,0.9375
"1102929",2,"site399",2005,59,164,0,63.43,0.9125
"1103411",0,"site400",2007,60,156,0,63.43,0.925
"1103448",1,"site400",2004,57,150,0,63.43,0.9625
"1103503",0,"site400",2008,61,157,0,63.43,0.925
"1104345",0,"site400",2002,55,151,0,63.43,0.9390625
"1104505",1,"site400",2009,62,157,0,63.43,0.925
"1105376",0,"site400",2001,54,153,1,63.43,0.9390625
"1105437",0,"site400",2003,56,157,0,63.43,0.925
"1105562",0,"site400",2006,59,155,0,63.43,0.925
"1105769",1,"site400",2005,58,148,0,63.43,0.925
"1105808",1,"site400",2012,64,154,1,63.43,1
"1106201",0,"site401",1999,41,157,1,63.21,1
"1106702",0,"site401",2011,29,149,1,63.21,1
"1106757",1,"site401",2009,36,152,1,63.21,1
"1106762",0,"site401",2008,15,153,1,63.21,1
"1107100",3,"site401",2007,73,147,1,63.21,1
"1107553",1,"site402",2011,57,166,0,63.21,1
"1107998",0,"site402",2003,66,163,1,63.21,1
